Timestamp,Lamp Status,Lamp Brightness,Movement,Light (Lux)
22/22/01,1 , 3 , 1 , 62
22/22/01,1 , 3 , 1 , 52
22/22/01,1 , 3 , 1 , 51
22/22/01,1 , 3 , 1 , 65
22/22/01,1 , 3 , 1 , 54
22/22/01,1 , 3 , 1 , 64
22/22/01,1 , 3 , 1 , 51
22/22/01,1 , 3 , 1 , 59
22/22/01,1 , 3 , 1 , 60
22/22/01,1 , 3 , 1 , 58
22/22/01,1 , 3 , 1 , 59
22/22/01,1 , 3 , 1 , 58
22/22/01,1 , 3 , 1 , 67
22/22/01,1 , 3 , 1 , 61
22/22/01,1 , 3 , 1 , 69
22/22/01,1 , 3 , 1 , 63
22/22/01,1 , 3 , 1 , 70
22/22/01,1 , 3 , 1 , 59
22/22/01,1 , 3 , 1 , 69
22/22/01,1 , 3 , 1 , 59
22/22/01,1 , 3 , 1 , 69
22/22/01,1 , 3 , 1 , 59
22/22/01,1 , 3 , 1 , 59
22/22/01,1 , 3 , 1 , 58
22/22/01,1 , 3 , 1 , 60
22/22/01,1 , 3 , 1 , 57
22/22/01,1 , 3 , 1 , 60
22/22/01,1 , 3 , 1 , 58
22/22/01,1 , 3 , 1 , 60
22/22/01,1 , 3 , 1 , 58
22/22/01,1 , 3 , 1 , 58
22/22/01,1 , 3 , 1 , 56
22/22/01,1 , 3 , 1 , 66
22/22/01,1 , 3 , 1 , 55
22/22/01,1 , 3 , 1 , 68
22/22/01,1 , 3 , 1 , 58
22/22/01,1 , 3 , 1 , 68
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 56
22/22/02,1 , 3 , 1 , 60
22/22/02,1 , 3 , 1 , 55
22/22/02,1 , 3 , 1 , 66
22/22/02,1 , 3 , 1 , 56
22/22/02,1 , 3 , 1 , 66
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 69
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 68
22/22/02,1 , 3 , 1 , 60
22/22/02,1 , 3 , 1 , 69
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 69
22/22/02,1 , 3 , 1 , 57
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 60
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 60
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 56
22/22/02,1 , 3 , 1 , 69
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 67
22/22/02,1 , 3 , 1 , 60
22/22/02,1 , 3 , 1 , 69
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 69
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 68
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 70
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 60
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 60
22/22/02,1 , 3 , 1 , 57
22/22/02,1 , 3 , 1 , 60
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 56
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 60
22/22/02,1 , 3 , 1 , 57
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 56
22/22/02,1 , 3 , 1 , 60
22/22/02,1 , 3 , 1 , 56
22/22/02,1 , 3 , 1 , 60
22/22/02,1 , 3 , 1 , 61
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 61
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 60
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 68
22/22/02,1 , 3 , 1 , 60
22/22/02,1 , 3 , 1 , 69
22/22/02,1 , 3 , 1 , 61
22/22/02,1 , 3 , 1 , 68
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 69
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 60
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 60
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 66
22/22/02,1 , 3 , 1 , 62
22/22/02,1 , 3 , 1 , 63
22/22/02,1 , 3 , 1 , 61
22/22/02,1 , 3 , 1 , 62
22/22/02,1 , 3 , 1 , 57
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 56
22/22/02,1 , 3 , 1 , 57
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 57
22/22/02,1 , 3 , 1 , 71
22/22/02,1 , 3 , 1 , 61
22/22/02,1 , 3 , 1 , 70
22/22/02,1 , 3 , 1 , 61
22/22/02,1 , 3 , 1 , 69
22/22/02,1 , 3 , 1 , 61
22/22/02,1 , 3 , 1 , 69
22/22/02,1 , 3 , 1 , 60
22/22/02,1 , 3 , 1 , 71
22/22/02,1 , 3 , 1 , 60
22/22/02,1 , 3 , 1 , 72
22/22/02,1 , 3 , 1 , 62
22/22/02,1 , 3 , 1 , 71
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 69
22/22/02,1 , 3 , 1 , 60
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 61
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 60
22/22/02,1 , 3 , 1 , 56
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 56
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 57
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 57
22/22/02,1 , 3 , 1 , 62
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 57
22/22/02,1 , 3 , 1 , 60
22/22/02,1 , 3 , 1 , 57
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 58
22/22/02,1 , 3 , 1 , 61
22/22/02,1 , 3 , 1 , 59
22/22/02,1 , 3 , 1 , 68
22/22/03,1 , 3 , 1 , 61
22/22/03,1 , 3 , 1 , 70
22/22/03,1 , 3 , 1 , 60
22/22/03,1 , 3 , 1 , 71
22/22/03,1 , 3 , 1 , 59
22/22/03,1 , 3 , 1 , 70
22/22/03,1 , 3 , 1 , 61
22/22/03,1 , 3 , 1 , 71
22/22/03,1 , 3 , 1 , 60
22/22/03,1 , 3 , 1 , 71
22/22/03,1 , 3 , 1 , 59
22/22/03,1 , 3 , 1 , 59
22/22/03,1 , 3 , 1 , 57
22/22/03,1 , 3 , 1 , 57
22/22/03,1 , 3 , 1 , 58
22/22/03,1 , 3 , 1 , 59
22/22/03,1 , 3 , 1 , 57
22/22/03,1 , 3 , 1 , 59
22/22/03,1 , 3 , 1 , 57
22/22/03,1 , 3 , 1 , 60
22/22/03,1 , 3 , 1 , 57
22/22/03,1 , 3 , 1 , 68
22/22/03,1 , 3 , 1 , 60
22/22/03,1 , 3 , 1 , 69
22/22/03,1 , 3 , 1 , 60
22/22/03,1 , 3 , 1 , 69
22/22/03,1 , 3 , 1 , 58
22/22/03,1 , 3 , 1 , 70
22/22/03,1 , 3 , 1 , 58
22/22/03,1 , 3 , 1 , 59
22/22/03,1 , 3 , 1 , 57
22/22/03,1 , 3 , 1 , 59
22/22/03,1 , 3 , 1 , 56
22/22/03,1 , 3 , 1 , 59
22/22/03,1 , 3 , 1 , 56
22/22/03,1 , 3 , 1 , 58
22/22/03,1 , 3 , 1 , 59
22/22/03,1 , 3 , 1 , 60
22/22/03,1 , 3 , 1 , 58
22/22/03,1 , 3 , 1 , 60
22/22/03,1 , 3 , 1 , 56
22/22/03,1 , 3 , 1 , 58
22/22/03,1 , 3 , 1 , 57
22/22/03,1 , 3 , 1 , 67
22/22/03,1 , 3 , 1 , 60
22/22/03,1 , 3 , 1 , 74
22/22/03,1 , 3 , 1 , 67
22/22/03,1 , 3 , 1 , 80
